"","ID","Cod.Lab","Code","Species","Scientific_name","Genus","Family","Point","Site","State","UC","date.sample.havest","latitude","longitude","d15N_wood","N_wood","d13C_wood","C_wood","d13C_cel","C_cel","d18O","Sr","map","mat","vap","d15N_soil","dem","pet","d15N_foliar","isorix","vpd","d13C_foliar","rh","soil_moisture","aet","def","pa"
"1",1,NA,"mad0","Ucuuba Puna","Iryanthera laevis Markgr","Iryanthera","Myristicaceae",0,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.121,-67.013,NA,NA,NA,NA,NA,NA,23.196075,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"2",2,NA,"mad0","Ucuuba Puna","Iryanthera laevis Markgr","Iryanthera","Myristicaceae",25,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.121,-67.013,NA,NA,NA,NA,NA,NA,23.411125,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"3",3,NA,"mad0","Ucuuba Puna","Iryanthera laevis Markgr","Iryanthera","Myristicaceae",50,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.121,-67.013,NA,NA,NA,NA,NA,NA,22.883275,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"4",4,NA,"mad0","Ucuuba Puna","Iryanthera laevis Markgr","Iryanthera","Myristicaceae",75,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.121,-67.013,NA,NA,NA,NA,NA,NA,23.851,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"5",5,NA,"mad0","Ucuuba Puna","Iryanthera laevis Markgr","Iryanthera","Myristicaceae",100,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.121,-67.013,NA,NA,NA,NA,NA,NA,23.684825,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"6",6,NA,"mad01","Breu","Protium hebetatum Daly","Protium","Burseraceae",0,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.041,-66.872,NA,NA,NA,NA,NA,NA,26.148125,NA,2681,26.1408958435058,2.88186240196228,6.31088972091674,95.5751724243164,1110.625,1.39353013038635,-3.93943166732788,0.625694453716278,-29.577257156372,0.824373602867126,33.461856842041,1109.98034667968,7.8829665184021,1001.44079589843
"7",7,NA,"mad01","Breu","Protium hebetatum Daly","Protium","Burseraceae",25,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.041,-66.872,NA,NA,NA,NA,NA,NA,25.1804,NA,2681,26.1408958435058,2.88186240196228,6.31088972091674,95.5751724243164,1110.625,1.39353013038635,-3.93943166732788,0.625694453716278,-29.577257156372,0.824373602867126,33.461856842041,1109.98034667968,7.8829665184021,1001.44079589843
"8",8,NA,"mad01","Breu","Protium hebetatum Daly","Protium","Burseraceae",50,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.041,-66.872,NA,NA,NA,NA,NA,NA,25.287925,NA,2681,26.1408958435058,2.88186240196228,6.31088972091674,95.5751724243164,1110.625,1.39353013038635,-3.93943166732788,0.625694453716278,-29.577257156372,0.824373602867126,33.461856842041,1109.98034667968,7.8829665184021,1001.44079589843
"9",9,NA,"mad01","Breu","Protium hebetatum Daly","Protium","Burseraceae",75,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.041,-66.872,NA,NA,NA,NA,NA,NA,26.128575,NA,2681,26.1408958435058,2.88186240196228,6.31088972091674,95.5751724243164,1110.625,1.39353013038635,-3.93943166732788,0.625694453716278,-29.577257156372,0.824373602867126,33.461856842041,1109.98034667968,7.8829665184021,1001.44079589843
"10",10,NA,"mad01","Breu","Protium hebetatum Daly","Protium","Burseraceae",100,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.041,-66.872,NA,NA,NA,NA,NA,NA,25.8842,NA,2681,26.1408958435058,2.88186240196228,6.31088972091674,95.5751724243164,1110.625,1.39353013038635,-3.93943166732788,0.625694453716278,-29.577257156372,0.824373602867126,33.461856842041,1109.98034667968,7.8829665184021,1001.44079589843
"11",11,"ZAC455","mad1","Breu","Protium hebetatum Daly","Protium","Burseraceae",0,"Maués","Amazonas","FLORESTA ESTADUAL MAÚES","45730",-3.995545,-57.589273,1.7,0.2,-30.2,45.8,-29.4,40.1,27.65,NA,2294.5,26.9736156463623,2.86370301246643,8.59724617004394,57.4018402099609,1193.01245117187,4.80524063110351,-3.81229472160339,0.860787034034729,-29.0972900390625,0.772485613822937,254.697509765625,1090.45458984375,104.623626708984,1006.03216552734
"12",12,"ZAC 456","mad1","Breu","Protium hebetatum Daly","Protium","Burseraceae",25,"Maués","Amazonas","FLORESTA ESTADUAL MAÚES","45730",-3.995545,-57.589273,1.9,0.1,-29.3,47.5,-28.1,40.2,26.86,NA,2294.5,26.9736156463623,2.86370301246643,8.59724617004394,57.4018402099609,1193.01245117187,4.80524063110351,-3.81229472160339,0.860787034034729,-29.0972900390625,0.772485613822937,254.697509765625,1090.45458984375,104.623626708984,1006.03216552734
"13",13,"ZAC 457","mad1","Breu","Protium hebetatum Daly","Protium","Burseraceae",50,"Maués","Amazonas","FLORESTA ESTADUAL MAÚES","45730",-3.995545,-57.589273,2.9,0.2,-27.5,47.5,-27,40.1,26.84,NA,2294.5,26.9736156463623,2.86370301246643,8.59724617004394,57.4018402099609,1193.01245117187,4.80524063110351,-3.81229472160339,0.860787034034729,-29.0972900390625,0.772485613822937,254.697509765625,1090.45458984375,104.623626708984,1006.03216552734
"14",14,"ZAC 458","mad1","Breu","Protium hebetatum Daly","Protium","Burseraceae",75,"Maués","Amazonas","FLORESTA ESTADUAL MAÚES","45730",-3.995545,-57.589273,3.6,0.2,-28.3,47.4,-27.2,40.4,25.61,0.728268912,2294.5,26.9736156463623,2.86370301246643,8.59724617004394,57.4018402099609,1193.01245117187,4.80524063110351,-3.81229472160339,0.860787034034729,-29.0972900390625,0.772485613822937,254.697509765625,1090.45458984375,104.623626708984,1006.03216552734
"15",15,"ZAC 459","mad1","Breu","Protium hebetatum Daly","Protium","Burseraceae",100,"Maués","Amazonas","FLORESTA ESTADUAL MAÚES","45730",-3.995545,-57.589273,4,0.2,-30.1,46.5,-27.5,40.5,26.78,NA,2294.5,26.9736156463623,2.86370301246643,8.59724617004394,57.4018402099609,1193.01245117187,4.80524063110351,-3.81229472160339,0.860787034034729,-29.0972900390625,0.772485613822937,254.697509765625,1090.45458984375,104.623626708984,1006.03216552734
"16",16,"ZAC 465","mad10","Breu","Protium hebetatum Daly","Protium","Burseraceae",0,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.12123,-67.013103,5.2,0.2,-30.4,47.4,-29.6,40.8,25.82,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"17",17,"ZAC 466","mad10","Breu","Protium hebetatum Daly","Protium","Burseraceae",25,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.12123,-67.013103,5.2,0.2,-30.4,45.7,-28.6,40.1,25.89,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"18",18,"ZAC 467","mad10","Breu","Protium hebetatum Daly","Protium","Burseraceae",50,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.12123,-67.013103,2.9,0.2,-30.3,45.1,-28.4,40.8,26.39,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"19",19,"ZAC 468","mad10","Breu","Protium hebetatum Daly","Protium","Burseraceae",75,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.12123,-67.013103,3.5,0.2,-30.5,46.5,-28.1,39.9,25.82,0.769934502,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"20",20,"ZAC 469","mad10","Breu","Protium hebetatum Daly","Protium","Burseraceae",100,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.12123,-67.013103,5.2,0.3,-30.5,46,-28,39.8,25.76,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
"21",21,"ZAC 1300","mad100","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",0,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.2,0.2,-26.5,45,-25.88,40.68,26.29,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"22",22,"ZAC 1301","mad100","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",25,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,3.4,0.2,-25.6,48.8,-24.28,40.86,27.74,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"23",23,"ZAC 1302","mad100","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",50,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.3,0.2,-27,49.3,-25.99,41.74,26.27,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"24",24,"ZAC 1303","mad100","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",75,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,3.6,0.2,-27.8,50.6,-26.45,40.99,26.52,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"25",25,"ZAC 1304","mad100","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",100,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,3.5,0.2,-27.5,48.7,-26.26,40.02,27.49,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"26",26,"ZAC 1305","mad101","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",0,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.2,0.2,-26.8,51.2,-26.37,40.79,26.31,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"27",27,"ZAC 1306","mad101","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",25,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.2,0.2,-27.9,51.4,-25.67,40.47,26.62,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"28",28,"ZAC 1307","mad101","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",50,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.5,0.2,-27.7,53.1,-25.84,41.21,27.54,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"29",29,"ZAC 1308","mad101","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",75,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.3,0.2,-28.2,50.4,-26.68,42.3,25.9,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"30",30,"ZAC 1309","mad101","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",100,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6.2,0.3,-28.4,49.6,-27.02,40.82,25.08,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"31",31,"ZAC 1310","mad102","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",0,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,5.5,0.2,-26.7,49.9,-25.8,44.83,27.31,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"32",32,"ZAC 1311","mad102","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",25,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,5.7,0.2,-26.3,50.2,-25.16,42.32,27.05,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"33",33,"ZAC 1312","mad102","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",50,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,5.8,0.2,-27,49.6,-25.87,42.4,27.46,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"34",34,"ZAC 1313","mad102","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",75,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,5.9,0.2,-27.2,49.2,-25.99,43.62,26.63,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"35",35,"ZAC 1314","mad102","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",100,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.6,0.2,-27.7,47.5,-26.66,42.09,25.97,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"36",36,"ZAC 1315","mad103","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",0,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,7,0.2,-27.2,48.9,-25.86,41.29,26.81,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"37",37,"ZAC 1316","mad103","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",25,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6.9,0.2,-27,47.1,-26.34,43.22,27.38,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"38",38,"ZAC 1317","mad103","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",50,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,7.8,0.2,-27.7,48.7,-27.01,44.23,26.77,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"39",39,"ZAC 1318","mad103","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",75,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6.9,0.2,-27.9,48.5,-27.38,45.03,26.5,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"40",40,"ZAC 1319","mad103","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",100,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6.6,0.2,-27.1,47.2,-26.28,43.89,25.22,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"41",41,"ZAC 1320","mad104","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",0,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,5.7,0.2,-26.5,49,-25.86,45.11,25.85,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"42",42,"ZAC 1321","mad104","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",25,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6,0.2,-26.2,49.5,-25.55,44.13,25.37,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"43",43,"ZAC 1322","mad104","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",50,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,5.9,0.2,-25.8,49,-25.05,43.9,25.67,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"44",44,"ZAC 1323","mad104","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",75,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,5.8,0.2,-26.4,48.4,-25.49,42.75,26.26,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"45",45,"ZAC 1324","mad104","Ipê Amarelo","Handroanthus spp","Handroanthus","Bignoniaceae",100,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6.7,0.2,-26.5,47,-25.69,44.73,26.9,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"46",46,"ZAC 1325","mad105","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",0,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6.9,0.2,-26,49.7,-24.59,41.96,28.47,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"47",47,"ZAC 1326","mad105","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",25,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,7.3,0.2,-26.2,50.3,-25.05,41.33,26.68,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"48",48,"ZAC 1327","mad105","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",50,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,7.1,0.2,-26.2,50.4,-25.04,41.23,28.13,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"49",49,"ZAC 1328","mad105","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",75,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,6.5,0.2,-26.3,49.1,-24.97,39.7,26.14,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"50",50,"ZAC 1329","mad105","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",100,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,7.5,0.3,-26.1,43,-24.99,40.37,26.61,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"51",51,"ZAC 1330","mad106","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",0,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,4.2,0.2,-26.7,49.6,-25.68,38.26,26.1,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"52",52,"ZAC 1331","mad106","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",25,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,3.2,0.2,-26.1,47,-25.6,39.76,26.21,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"53",53,"ZAC 1332","mad106","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",50,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,3.5,0.2,-27.2,51,-24.76,40.6,27.37,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"54",54,"ZAC 1333","mad106","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",75,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,3.1,0.1,-26.8,46.1,-25.41,40.7,26.84,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"55",55,"ZAC 1334","mad106","Ipê Roxo","Handroanthus spp","Handroanthus","Bignoniaceae",100,"Rurópolis","Pará","FLORESTA NACIONAL DE TAPAJÓS","2021",-3.9923,-54.908,2.9,0.2,-28.5,45.5,-27.3,39.67,27.29,NA,1917.5,25.8271980285644,2.81048107147216,8.55978775024414,159.206481933593,1172.240234375,4.76871299743652,-3.54555559158325,0.704756915569305,-27.6659450531005,0.802965641021728,220.415954589843,1025.63452148437,158.239044189453,995.269897460937
"56",56,NA,"mad11","Mata mata","Eschweilera coriacea (DC.) S.A. Mori","Eschweilera","Lecythidaceae",0,"São Gabriel da Cachoeira","Amazonas",NA,"set/13",-0.12123,-67.013103,2.3,0.2,-30.1,46.3,-28.5,39.8,NA,NA,2771,26.0807495117187,2.88313746452331,6.22067356109619,98.4203948974609,1100.802734375,1.25509357452392,-3.92907309532165,0.605555593967437,-29.7600879669189,0.829019784927368,31.6783390045166,1100.85278320312,7.07689046859741,1001.34027099609
